model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,missing,Fwd Act Data Pkts,50.0,0.7319891773925373,0.020527055479250097,20,0.004589989142951274,0.009606957685669994,0.7223822197068673,0.7415961350782073
cnn_lstm,binary,missing,Fwd Act Data Pkts,75.0,0.7363498454024173,0.013934838699910454,20,0.0031159246588494567,0.006521705262695916,0.7298281401397214,0.7428715506651132
cnn_lstm,binary,missing,Fwd Blk Rate Avg,5.0,0.7461467899860105,0.014140514568428571,20,0.0031619151811832385,0.006617964532215324,0.7395288254537952,0.7527647545182258
cnn_lstm,binary,missing,Fwd Blk Rate Avg,10.0,0.747758039294322,0.014190487792893718,20,0.0031730895338791306,0.0066413527212002684,0.7411166865731218,0.7543993920155223
cnn_lstm,binary,missing,Fwd Blk Rate Avg,20.0,0.745035436966816,0.013552985510662476,20,0.0030305396899910995,0.00634299246899047,0.7386924444978255,0.7513784294358065
cnn_lstm,binary,missing,Fwd Blk Rate Avg,35.0,0.7479864134993132,0.013853584116861254,20,0.0030977555817313152,0.006483676947241246,0.7415027365520719,0.7544700904465544
cnn_lstm,binary,missing,Fwd Blk Rate Avg,50.0,0.745407174900313,0.01371540935533909,20,0.003066858765777477,0.006419009168245237,0.7389881657320678,0.7518261840685583
cnn_lstm,binary,missing,Fwd Blk Rate Avg,75.0,0.7466849922421045,0.014931883166907035,20,0.0033388705793288968,0.006988336437091586,0.7396966558050129,0.7536733286791961
cnn_lstm,binary,missing,Fwd Seg Size Min,5.0,0.7261110781041717,0.031305459676868916,20,0.007000113590435749,0.014651406128372535,0.7114596719757992,0.7407624842325443
cnn_lstm,binary,missing,Fwd Seg Size Min,10.0,0.7326723275065312,0.01540166664560127,20,0.00344391735863556,0.007208201873018553,0.7254641256335127,0.7398805293795497
cnn_lstm,binary,missing,Fwd Seg Size Min,20.0,0.7389406693292659,0.02468560935406587,20,0.005519870058169596,0.011553220808957156,0.7273874485203088,0.7504938901382231
cnn_lstm,binary,missing,Fwd Seg Size Min,35.0,0.7288228081772259,0.014645193490522658,20,0.0032747648188446083,0.0068541615383718325,0.7219686466388541,0.7356769697155977
cnn_lstm,binary,missing,Fwd Seg Size Min,50.0,0.7305247811350524,0.024997004161574486,20,0.005589500053912569,0.011698958064955545,0.7188258230700968,0.742223739200008
cnn_lstm,binary,missing,Fwd Seg Size Min,75.0,0.6698541644477903,0.06284190722806893,20,0.01405187763976975,0.029410917909640337,0.64044324653815,0.6992650823574307
cnn_lstm,binary,missing,Idle Mean,5.0,0.7392344131937338,0.02442523247118566,20,0.0054616480171806306,0.011431360676670504,0.7278030525170633,0.7506657738704043
cnn_lstm,binary,missing,Idle Mean,10.0,0.738534458442009,0.01720766718706825,20,0.0038477513564477194,0.008053436144427275,0.7304810222975817,0.7465878945864364
cnn_lstm,binary,missing,Idle Mean,20.0,0.7445370954189091,0.014009589666583841,20,0.003132639483136008,0.006556689791992877,0.7379804056269162,0.751093785210902
cnn_lstm,binary,missing,Idle Mean,35.0,0.7390526308043605,0.021219362573289196,20,0.004744793715308951,0.009930967379347002,0.7291216634250135,0.7489835981837074
cnn_lstm,binary,missing,Idle Mean,50.0,0.7309212250605405,0.024239907582336764,20,0.0054202081122417586,0.011344625958821051,0.7195765991017194,0.7422658510193615
cnn_lstm,binary,missing,Idle Mean,75.0,0.7384869659143438,0.011414576912618355,20,0.0025523769911014317,0.005342186438293598,0.7331447794760502,0.7438291523526375
cnn_lstm,binary,missing,Init Fwd Win Byts,5.0,0.73675111422,0.01759806260171123,20,0.003935046424972312,0.008236146822680469,0.7285149673973195,0.7449872610426804
