model,method,feature,noise_percentage,n,baseline,median_value,median_delta,mean_delta,p_value,significant
cnn_lstm,missing,Timestamp,35.0,20,0.7373443625996885,0.7744711809138658,0.0371268183141773,0.05038636381155687,8.844915021211901e-05,True
cnn_lstm,missing,Timestamp,50.0,20,0.7373443625996885,0.78066390919001,0.04331954659032161,0.04038701039717901,0.001017794509228971,True
cnn_lstm,missing,Timestamp,75.0,20,0.7373443625996885,0.7855841794524282,0.0482398168527397,0.0465305784556693,8.844915021211901e-05,True
cnn_lstm,noise,Bwd Byts_b Avg,5.0,20,0.7373443625996885,0.7419360657512309,0.004591703151542448,0.002881336199364959,0.3316807695178907,False
cnn_lstm,noise,Bwd Byts_b Avg,10.0,20,0.7373443625996885,0.7474642899940679,0.010119927394379391,0.00615910368823801,0.040026462903150935,True
cnn_lstm,noise,Bwd Byts_b Avg,20.0,20,0.7373443625996885,0.7387701706586265,0.0014258080589379385,0.00290121846686493,0.4114239954629041,False
cnn_lstm,noise,Bwd Byts_b Avg,35.0,20,0.7373443625996885,0.7430492021931798,0.005704839593491384,0.0041052739577239206,0.1559675287928221,False
cnn_lstm,noise,Bwd Byts_b Avg,50.0,20,0.7373443625996885,0.7402147143138185,0.002870351714130026,0.0029892160476184095,0.23218491408216846,False
cnn_lstm,noise,Bwd Byts_b Avg,75.0,20,0.7373443625996885,0.7480607800980694,0.01071641749838087,0.010524564596093777,0.009989902455487807,True
cnn_lstm,noise,Dst Port,5.0,20,0.7373443625996885,0.7213963457637501,-0.015948016835938383,-0.019583227296700832,0.00365447998046875,True
cnn_lstm,noise,Dst Port,10.0,20,0.7373443625996885,0.7126786236631035,-0.024665738936584913,-0.027015062082357773,9.5367431640625e-06,True
cnn_lstm,noise,Dst Port,20.0,20,0.7373443625996885,0.7045869451315057,-0.03275741746818284,-0.04191954405089346,1.9073486328125e-06,True
cnn_lstm,noise,Dst Port,35.0,20,0.7373443625996885,0.6423142224565284,-0.09503014014316019,-0.10355250006088079,1.9073486328125e-06,True
cnn_lstm,noise,Dst Port,50.0,20,0.7373443625996885,0.615523336848482,-0.12182102575120651,-0.11727169297428128,1.9073486328125e-06,True
cnn_lstm,noise,Dst Port,75.0,20,0.7373443625996885,0.5640008687187583,-0.17334349388093023,-0.158438465634061,1.9073486328125e-06,True
cnn_lstm,noise,Fwd Act Data Pkts,5.0,20,0.7373443625996885,0.7406609458172889,0.0033165832176004217,0.0034177339930691773,0.15364646911621094,False
cnn_lstm,noise,Fwd Act Data Pkts,10.0,20,0.7373443625996885,0.74367080400637,0.006326441406681427,0.002235530264476837,0.34881019592285156,False
cnn_lstm,noise,Fwd Act Data Pkts,20.0,20,0.7373443625996885,0.7433498050094623,0.0060054424097738535,0.0011114839832470024,0.36827659606933594,False
cnn_lstm,noise,Fwd Act Data Pkts,35.0,20,0.7373443625996885,0.741244444755419,0.003900082155730511,0.0036653472529567465,0.1893482208251953,False
cnn_lstm,noise,Fwd Act Data Pkts,50.0,20,0.7373443625996885,0.7477590396744181,0.01041467707472965,0.010380831099108822,0.0014324188232421875,True
cnn_lstm,noise,Fwd Act Data Pkts,75.0,20,0.7373443625996885,0.749916158848507,0.0125717962488186,0.012157650168203981,0.0072956085205078125,True
cnn_lstm,noise,Fwd Blk Rate Avg,5.0,20,0.7373443625996885,0.7414217049052867,0.004077342305598142,0.004067474605138699,0.16714705875429758,False
cnn_lstm,noise,Fwd Blk Rate Avg,10.0,20,0.7373443625996885,0.7417949072216768,0.0044505446219883504,0.003105668478272194,0.2958354492077534,False
cnn_lstm,noise,Fwd Blk Rate Avg,20.0,20,0.7373443625996885,0.7433385681125431,0.005994205512854511,0.0023399033769209376,0.47808713284033744,False
cnn_lstm,noise,Fwd Blk Rate Avg,35.0,20,0.7373443625996885,0.741345151134778,0.004000788535089395,0.003998362586497761,0.16714705875429758,False
cnn_lstm,noise,Fwd Blk Rate Avg,50.0,20,0.7373443625996885,0.739615987352977,0.0022716247532884593,0.0019305211279384894,0.5256171302573314,False
cnn_lstm,noise,Fwd Blk Rate Avg,75.0,20,0.7373443625996885,0.7454384247176229,0.008094062117934342,0.007540708558225034,0.018664589466918746,True
cnn_lstm,noise,Fwd Seg Size Min,5.0,20,0.7373443625996885,0.7210433435701589,-0.01630101902952963,-0.022091332902231316,0.00018876804289503734,True
cnn_lstm,noise,Fwd Seg Size Min,10.0,20,0.7373443625996885,0.7250925106978154,-0.012251851901873001,-0.01319803589249326,0.005729764736498867,True
cnn_lstm,noise,Fwd Seg Size Min,20.0,20,0.7373443625996885,0.7217620251739172,-0.015582337425771309,-0.014151766237725604,0.001017794509228971,True
cnn_lstm,noise,Fwd Seg Size Min,35.0,20,0.7373443625996885,0.7237801376129457,-0.013564224986742812,-0.01395263780219006,0.0008908778281587568,True
cnn_lstm,noise,Fwd Seg Size Min,50.0,20,0.7373443625996885,0.7315277969181679,-0.0058165656815205025,-0.009000775223158165,0.2471034270088711,False
cnn_lstm,noise,Fwd Seg Size Min,75.0,20,0.7373443625996885,0.6658176471448881,-0.07152671545480038,-0.06603933736263476,8.844915021211901e-05,True
cnn_lstm,noise,Idle Mean,5.0,20,0.7373443625996885,0.7420132228506059,0.004668860250917395,0.0032482561603547786,0.13272666931152344,False
cnn_lstm,noise,Idle Mean,10.0,20,0.7373443625996885,0.7305015391094067,-0.0068428234902817575,-0.006614601297754241,0.5216732025146484,False
cnn_lstm,noise,Idle Mean,20.0,20,0.7373443625996885,0.7380364312440423,0.0006920686443537827,-0.005444013332609349,0.9854354858398438,False
cnn_lstm,noise,Idle Mean,35.0,20,0.7373443625996885,0.73673888923304,-0.0006054733666484569,-0.006529683905775657,0.4304332733154297,False
