model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,missing,Protocol,5.0,0.7615827822489314,0.012057557129140107,20,0.0026961517383344486,0.005643110442668777,0.7559396718062626,0.7672258926916001
cnn_lstm,binary,missing,Protocol,10.0,0.7597320790767794,0.016910719097184612,20,0.0037813517449708663,0.007914460160402856,0.7518176189163766,0.7676465392371823
cnn_lstm,binary,missing,Protocol,20.0,0.7674820541889475,0.01750933570050832,20,0.00391520648672005,0.008194621354680508,0.759287432834267,0.7756766755436281
cnn_lstm,binary,missing,Protocol,35.0,0.7780268419287008,0.020823539805369124,20,0.00465628505369781,0.0097457166215714,0.7682811253071293,0.7877725585502722
cnn_lstm,binary,missing,Protocol,50.0,0.7833100349182036,0.021908553997862602,20,0.004898901602794556,0.010253518894828425,0.7730565160233752,0.793563553813032
cnn_lstm,binary,missing,Protocol,75.0,0.7592829999929889,0.033240545876121005,20,0.007432812018820687,0.01555705434728688,0.7437259456457019,0.7748400543402758
cnn_lstm,binary,missing,Timestamp,5.0,0.8012105443426124,0.017015258594340707,20,0.003804727487168334,0.007963386151111803,0.7932471581915006,0.8091739304937242
cnn_lstm,binary,missing,Timestamp,10.0,0.8026443189717977,0.0262350782006098,20,0.005866341825158638,0.012278394551438572,0.7903659244203591,0.8149227135232362
cnn_lstm,binary,missing,Timestamp,20.0,0.8137694379897763,0.019514598374258937,20,0.004363596851844986,0.009133113174651925,0.8046363248151244,0.8229025511644282
cnn_lstm,binary,missing,Timestamp,35.0,0.8075504553134596,0.03469672670539762,20,0.007758423951000139,0.016238567953740842,0.7913118873597188,0.8237890232672004
cnn_lstm,binary,missing,Timestamp,50.0,0.8049930346345041,0.03525394835714547,20,0.00788302250018443,0.016499355714327937,0.7884936789201762,0.821492390348832
cnn_lstm,binary,missing,Timestamp,75.0,0.8037133095688789,0.030716053211885728,20,0.006868318298227724,0.014375555411523366,0.7893377541573555,0.8180888649804022
cnn_lstm,binary,noise,Bwd Byts_b Avg,5.0,0.7591292558263516,0.011500369558925173,20,0.002571560810012596,0.005382338632730079,0.7537469171936215,0.7645115944590817
cnn_lstm,binary,noise,Bwd Byts_b Avg,10.0,0.7618050001083939,0.009845069605567063,20,0.0022014244881264993,0.004607634407612261,0.7571973657007817,0.7664126345160062
cnn_lstm,binary,noise,Bwd Byts_b Avg,20.0,0.7592230645927672,0.011166731331978404,20,0.002496957034478048,0.005226191135986592,0.7539968734567807,0.7644492557287538
cnn_lstm,binary,noise,Bwd Byts_b Avg,35.0,0.7599464585291326,0.009994440315171473,20,0.0022348247941787833,0.004677542051604291,0.7552689164775283,0.7646240005807369
cnn_lstm,binary,noise,Bwd Byts_b Avg,50.0,0.7594283439444462,0.01081004783481416,20,0.002417200179866888,0.005059258120781487,0.7543690858236648,0.7644876020652277
cnn_lstm,binary,noise,Bwd Byts_b Avg,75.0,0.7645960543020431,0.016029098496508663,20,0.0035842153856233045,0.007501849018289928,0.7570942052837533,0.772097903320333
cnn_lstm,binary,noise,Dst Port,5.0,0.7440425248184416,0.021046707997991073,20,0.0047061869786096545,0.009850162550773168,0.7341923622676684,0.7538926873692148
