model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,outliers,Timestamp,30.0,0.9290607489607053,0.015211245515170013,5,0.006802675798871791,0.018887255924025074,0.9101734930366803,0.9479480048847304
cnn_lstm,binary,outliers,Timestamp,50.0,0.9451391303686074,0.0061782838550981664,4,0.0030891419275490832,0.009831028313825572,0.9353081020547819,0.954970158682433
cnn_lstm,binary,outliers,Timestamp,75.0,0.9013276390568663,0.012170780394976434,4,0.006085390197488217,0.01936642755020607,0.8819612115066602,0.9206940666070724
cnn_lstm,multiclass,duplicated,Timestamp,1.0,0.32699644800887795,0.0,5,0.0,0.0,0.32699644800887795,0.32699644800887795
cnn_lstm,multiclass,duplicated,Timestamp,5.0,0.22814535391804486,0.0,5,0.0,0.0,0.22814535391804486,0.22814535391804486
cnn_lstm,multiclass,duplicated,Timestamp,10.0,0.22842584210468425,0.0,5,0.0,0.0,0.22842584210468425,0.22842584210468425
cnn_lstm,multiclass,duplicated,Timestamp,20.0,0.3477952012614237,0.0,5,0.0,0.0,0.3477952012614237,0.3477952012614237
cnn_lstm,multiclass,duplicated,Timestamp,30.0,0.1969200639054661,0.0,5,0.0,0.0,0.1969200639054661,0.1969200639054661
cnn_lstm,multiclass,duplicated,Timestamp,75.0,0.24841705511753312,0.0,3,0.0,0.0,0.24841705511753312,0.24841705511753312
cnn_lstm,multiclass,labels,FIN Flag Cnt,1.0,0.29110631281674515,0.035728126442784225,5,0.015978103886954656,0.044362328327277094,0.24674398448946805,0.33546864114402225
cnn_lstm,multiclass,labels,FIN Flag Cnt,5.0,0.2967504793141492,0.021119178841205222,5,0.009444783903582022,0.026222924038751212,0.270527555275398,0.3229734033529004
cnn_lstm,multiclass,labels,FIN Flag Cnt,10.0,0.3520557440272234,0.09024557366024993,5,0.040359047474556674,0.11205467981117824,0.24000106421604517,0.4641104238384016
cnn_lstm,multiclass,labels,FIN Flag Cnt,20.0,0.3660747747272474,0.061638419817475545,5,0.027565539347509098,0.0765342067935288,0.28954056793371863,0.4426089815207762
cnn_lstm,multiclass,labels,FIN Flag Cnt,30.0,0.3791846708645603,0.04111704794603143,5,0.018388102848288877,0.051053558147005254,0.3281311127175551,0.43023822901156555
cnn_lstm,multiclass,labels,FIN Flag Cnt,50.0,0.4052705640667468,0.0,4,0.0,0.0,0.4052705640667468,0.4052705640667468
cnn_lstm,multiclass,labels,FIN Flag Cnt,75.0,0.3112338416734407,0.0,4,0.0,0.0,0.3112338416734407,0.3112338416734407
cnn_lstm,multiclass,labels,Protocol,1.0,0.38599970098187236,0.03094783504326935,5,0.01384029258264008,0.03842681259557638,0.34757288838629596,0.42442651357744876
cnn_lstm,multiclass,labels,Protocol,5.0,0.36214186873361387,0.06086633801478191,5,0.027220253868506388,0.07557554061545586,0.286566328118158,0.4377174093490697
cnn_lstm,multiclass,labels,Protocol,10.0,0.3088079779608719,0.028122856159659735,5,0.012576923618889568,0.03491913802011246,0.2738888399407594,0.3437271159809844
cnn_lstm,multiclass,labels,Protocol,20.0,0.308237101923574,0.01893273534307659,5,0.008466976645426411,0.02350809586301819,0.28472900606055584,0.33174519778659217
cnn_lstm,multiclass,labels,Protocol,30.0,0.2876305074537475,0.08329645484774068,5,0.037251307064858005,0.103426209162445,0.18420429829130253,0.3910567166161925
cnn_lstm,multiclass,labels,Protocol,50.0,0.37867373689173106,0.0,4,0.0,0.0,0.37867373689173106,0.37867373689173106
cnn_lstm,multiclass,labels,Protocol,75.0,0.25437113604333345,0.0,4,0.0,0.0,0.25437113604333345,0.25437113604333345
cnn_lstm,multiclass,missing,Down_Up Ratio,1.0,0.41543338748503283,0.11243366439942505,5,0.050281863311302494,0.13960483327089032,0.27582855421414254,0.5550382207559231
cnn_lstm,multiclass,missing,Down_Up Ratio,5.0,0.40172852654503133,0.08339883937875571,5,0.03729709481909682,0.10355333634857936,0.298175190196452,0.5052818628936107
cnn_lstm,multiclass,missing,Down_Up Ratio,10.0,0.42458562483580237,0.0569935737371208,5,0.025488301031369766,0.07076686863835445,0.3538187561974479,0.49535249347415683
cnn_lstm,multiclass,missing,Down_Up Ratio,20.0,0.443125270077548,0.09969418571996208,5,0.044584595246264805,0.12378668123871672,0.31933858883883126,0.5669119513162647
cnn_lstm,multiclass,missing,Down_Up Ratio,30.0,0.3745104772770134,0.08385308834781581,5,0.037500241133802334,0.10411736093968244,0.270393116337331,0.47862783821669586
cnn_lstm,multiclass,missing,Down_Up Ratio,50.0,0.328552300919586,0.0,4,0.0,0.0,0.328552300919586,0.328552300919586
cnn_lstm,multiclass,missing,Down_Up Ratio,75.0,0.369852566880195,0.0,4,0.0,0.0,0.369852566880195,0.369852566880195
cnn_lstm,multiclass,missing,FIN Flag Cnt,1.0,0.3436605680629419,0.09397727238895985,5,0.04202791388034566,0.1166881957747601,0.2269723722881818,0.46034876383770196
cnn_lstm,multiclass,missing,FIN Flag Cnt,5.0,0.46326849190736663,0.05941195203619872,5,0.026569832685779476,0.07376968190635677,0.38949881000100983,0.5370381738137234
cnn_lstm,multiclass,missing,FIN Flag Cnt,10.0,0.36665066004577096,0.10467459052405519,5,0.04681189998574854,0.1299706705804402,0.23667998946533075,0.49662133062621117
cnn_lstm,multiclass,missing,FIN Flag Cnt,20.0,0.403694991165039,0.02145815901278812,5,0.009596380444918801,0.02664382351391063,0.37705116765112834,0.43033881467894963
cnn_lstm,multiclass,missing,FIN Flag Cnt,30.0,0.38792001542343335,0.07450259649724271,5,0.033318574053614484,0.09250719184332813,0.29541282358010523,0.48042720726676147
cnn_lstm,multiclass,missing,FIN Flag Cnt,50.0,0.21660525768212255,0.0,4,0.0,0.0,0.21660525768212255,0.21660525768212255
cnn_lstm,multiclass,missing,FIN Flag Cnt,75.0,0.2758922533647069,0.0,4,0.0,0.0,0.2758922533647069,0.2758922533647069
cnn_lstm,multiclass,missing,Protocol,1.0,0.42186449454311453,0.01816205609112656,5,0.00812231840618462,0.022551171181709233,0.3993133233614053,0.44441566572482377
cnn_lstm,multiclass,missing,Protocol,5.0,0.3752598231730007,0.058772124780788464,5,0.026283693238388584,0.07297523143824432,0.3022845917347564,0.448235054611245
cnn_lstm,multiclass,missing,Protocol,10.0,0.3885950107238081,0.081130037942,5,0.036282455971089825,0.1007362472854868,0.2878587634383213,0.4893312580092949
cnn_lstm,multiclass,missing,Protocol,20.0,0.4058206624434991,0.1146890580030072,5,0.051290505994028075,0.14240527431023733,0.2634153881332618,0.5482259367537364
cnn_lstm,multiclass,missing,Protocol,30.0,0.41149482035425045,0.0863117407659684,5,0.03859978392180902,0.10717018113139913,0.3043246392228513,0.5186650014856495
cnn_lstm,multiclass,missing,Protocol,50.0,0.37867373689173106,0.0,4,0.0,0.0,0.37867373689173106,0.37867373689173106
cnn_lstm,multiclass,missing,Protocol,75.0,0.25437113604333345,0.0,4,0.0,0.0,0.25437113604333345,0.25437113604333345
cnn_lstm,multiclass,missing,Timestamp,1.0,0.4286317711336257,0.008505217367558814,5,0.0038036488394546644,0.01056062220219517,0.41807114893143055,0.4391923933358209
cnn_lstm,multiclass,missing,Timestamp,5.0,0.520211542094556,0.04135893993091896,5,0.018496280232573048,0.05135390671609414,0.46885763537846187,0.5715654488106502
cnn_lstm,multiclass,missing,Timestamp,10.0,0.5004315699733376,0.0016674137390955584,5,0.0007456900934469534,0.0020703676099452792,0.4983612023633923,0.5025019375832829
cnn_lstm,multiclass,missing,Timestamp,20.0,0.5472134726247581,0.0,5,0.0,0.0,0.5472134726247581,0.5472134726247581
cnn_lstm,multiclass,missing,Timestamp,30.0,0.4883863957604498,0.0,5,0.0,0.0,0.4883863957604498,0.4883863957604498
cnn_lstm,multiclass,missing,Timestamp,50.0,0.35801747296955,0.0,4,0.0,0.0,0.35801747296955,0.35801747296955
cnn_lstm,multiclass,missing,Timestamp,75.0,0.492159442062707,0.0,4,0.0,0.0,0.492159442062707,0.492159442062707
