model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Timestamp,30.0,0.9259204220381172,0.0,5,0.0,0.0,0.9259204220381172,0.9259204220381172
cnn_lstm,binary,noise,Timestamp,50.0,0.9261804807370807,0.0,4,0.0,0.0,0.9261804807370807,0.9261804807370807
cnn_lstm,binary,noise,Timestamp,75.0,0.9395920793550544,0.0,4,0.0,0.0,0.9395920793550544,0.9395920793550544
cnn_lstm,binary,outliers,Down_Up Ratio,1.0,0.9377642382137683,0.0017711053766261249,5,0.0007920624034902764,0.0021991177831817777,0.9355651204305865,0.9399633559969501
cnn_lstm,binary,outliers,Down_Up Ratio,5.0,0.9329345766615893,0.0029999944789055304,5,0.001341638317391365,0.003724985139267059,0.9292095915223222,0.9366595618008564
cnn_lstm,binary,outliers,Down_Up Ratio,10.0,0.9359066760783147,0.0034501085169201112,5,0.0015429354347168704,0.004283875535355884,0.9316228005429588,0.9401905516136706
cnn_lstm,binary,outliers,Down_Up Ratio,20.0,0.9350224765018391,0.005641792659553219,5,0.002523086380344065,0.007005210830697498,0.9280172656711416,0.9420276873325366
cnn_lstm,binary,outliers,Down_Up Ratio,30.0,0.9308466768213396,0.007486579204454327,5,0.0033481000040192343,0.009295815867871916,0.9215508609534677,0.9401424926892115
cnn_lstm,binary,outliers,Down_Up Ratio,50.0,0.9352175205260616,0.0036724493565501583,4,0.0018362246782750791,0.0058436864430472905,0.9293738340830142,0.9410612069691089
cnn_lstm,binary,outliers,Down_Up Ratio,75.0,0.9342608760263031,0.003961386449260435,4,0.0019806932246302176,0.006303449834624909,0.9279574261916782,0.9405643258609281
cnn_lstm,binary,outliers,FIN Flag Cnt,1.0,0.9336998922613962,0.0073458350952693655,5,0.003285157324905189,0.00912105897453769,0.9245788332868584,0.9428209512359339
cnn_lstm,binary,outliers,FIN Flag Cnt,5.0,0.9387004495300367,0.00356100039244357,5,0.0015925277890814502,0.004421565984886656,0.9342788835451501,0.9431220155149234
cnn_lstm,binary,outliers,FIN Flag Cnt,10.0,0.9377939592079356,0.002055205940781772,5,0.0009191160382698898,0.0025518752255632234,0.9352420839823724,0.9403458344334988
cnn_lstm,binary,outliers,FIN Flag Cnt,20.0,0.9367017126722889,0.0014650973043196863,5,0.0006552114332221029,0.0018191585766391385,0.9348825540956497,0.938520871248928
cnn_lstm,binary,outliers,FIN Flag Cnt,30.0,0.9362113162685292,0.0020348573671105943,5,0.0009100158794751067,0.002526609134220925,0.9336847071343082,0.9387379254027501
cnn_lstm,binary,outliers,FIN Flag Cnt,50.0,0.9310472935319687,0.0,4,0.0,0.0,0.9310472935319687,0.9310472935319687
cnn_lstm,binary,outliers,FIN Flag Cnt,75.0,0.935022476501839,0.0,4,0.0,0.0,0.935022476501839,0.935022476501839
cnn_lstm,binary,outliers,Protocol,1.0,0.9050934353754133,0.04006634155840817,5,0.017918212666865108,0.04974893385281073,0.8553445015226026,0.9548423692282241
cnn_lstm,binary,outliers,Protocol,5.0,0.8977895010588103,0.052865594397533945,5,0.023642212548763586,0.0656413053070605,0.8321481957517498,0.9634308063658708
