model,method,feature,noise_percentage,n,baseline,median_value,median_delta,mean_delta,p_value,significant
tabnet,outliers,Protocol,1.0,5,0.8963482382749168,0.8802486777489091,-0.016099560526007695,-0.015890381203572133,0.0625,False
tabnet,outliers,Protocol,5.0,5,0.8963482382749168,0.8699256603267628,-0.026422577948154058,-0.048210162019989,0.0625,False
tabnet,outliers,Protocol,10.0,5,0.8963482382749168,0.8855456151083659,-0.010802623166550895,-0.01296975124044224,0.0625,False
tabnet,outliers,Protocol,20.0,5,0.8963482382749168,0.8967457176710067,0.000397479396089917,-0.006136499014296382,0.625,False
tabnet,outliers,Protocol,30.0,5,0.8963482382749168,0.8330190763633333,-0.06332916191158355,-0.0449059259726343,0.0625,False
tabnet,outliers,Protocol,50.0,4,0.8963482382749168,0.8371399864912782,-0.059208251783638643,-0.059208251783638643,0.125,False
tabnet,outliers,Protocol,75.0,4,0.8963482382749168,0.828439746662157,-0.0679084916127598,-0.0679084916127598,0.125,False
tabnet,outliers,Timestamp,1.0,5,0.8963482382749168,0.8814079084698705,-0.014940329805046337,-0.011259141269769124,0.125,False
tabnet,outliers,Timestamp,5.0,5,0.8963482382749168,0.8879326278935331,-0.00841561038138372,-0.004661093044856934,0.5625,False
tabnet,outliers,Timestamp,10.0,5,0.8963482382749168,0.8968088679082927,0.00046062963337589746,0.014773773633133258,0.5625,False
tabnet,outliers,Timestamp,20.0,5,0.8963482382749168,0.8877361293609157,-0.008612108914001104,-0.008388955512859963,0.0625,False
tabnet,outliers,Timestamp,30.0,5,0.8963482382749168,0.8956871956259618,-0.0006610426489550569,-0.0030521899765446614,0.75,False
tabnet,outliers,Timestamp,50.0,4,0.8963482382749168,0.8893454404793626,-0.007002797795554294,-0.008877982929807793,0.625,False
tabnet,outliers,Timestamp,75.0,4,0.8963482382749168,0.8860533477031136,-0.010294890571803272,-0.008130862224003998,0.625,False
