model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,missing,FwdActDataPkts+PSHFlagCnt+IdleMean,10.0,0.7407896462149588,0.01677069807209314,20,0.003750042091932493,0.007848928303458362,0.7329407179115004,0.7486385745184172
cnn_lstm,binary,missing,FwdActDataPkts+PSHFlagCnt+IdleMean,20.0,0.7314085202040699,0.0290718474393854,20,0.006500662710596895,0.013606043422874418,0.7178024767811955,0.7450145636269443
cnn_lstm,binary,missing,FwdActDataPkts+PSHFlagCnt+IdleMean,35.0,0.737249500066955,0.01847897945102596,20,0.004132025420731579,0.008648428599017807,0.7286010714679372,0.7458979286659728
cnn_lstm,binary,missing,FwdActDataPkts+PSHFlagCnt+IdleMean,50.0,0.7224432415607565,0.04424686573411246,20,0.009893899957278159,0.020708170602492526,0.7017350709582639,0.743151412163249
cnn_lstm,binary,missing,FwdActDataPkts+PSHFlagCnt+IdleMean,75.0,0.7335994199788464,0.01984414532482885,20,0.004437285790170195,0.009287345895110398,0.724312074083736,0.7428867658739567
cnn_lstm,binary,missing,Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.7418665247054348,0.017095378116603457,20,0.0038226427569787655,0.008000883241766251,0.7338656414636685,0.7498674079472011
cnn_lstm,binary,missing,Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.7013820909919544,0.16724345959914733,20,0.03739677444559331,0.07827234847190875,0.6231097425200456,0.7796544394638631
cnn_lstm,binary,missing,Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.7455591628544322,0.019098582910181804,20,0.0042705729661082275,0.008938411944170358,0.7366207509102619,0.7544975747986026
cnn_lstm,binary,missing,Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.7430886293374706,0.016576551654652574,20,0.003706629633233977,0.007758064983141361,0.7353305643543292,0.7508466943206119
cnn_lstm,binary,missing,Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.7133815545560419,0.03553830195101594,20,0.007946605896738504,0.016632437292776598,0.6967491172632653,0.7300139918488185
cnn_lstm,binary,missing,Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.6394501031623302,0.07936692540039951,20,0.0177469840360448,0.03714486448064202,0.6023052386816882,0.6765949676429722
cnn_lstm,binary,noise,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,5.0,0.7368092199248046,0.020648382738529744,20,0.004617118742878577,0.009663740590904314,0.7271454793339003,0.746472960515709
cnn_lstm,binary,noise,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,10.0,0.7392676768913023,0.011023240094736968,20,0.0024648714184133083,0.005159035169762582,0.7341086417215398,0.7444267120610649
cnn_lstm,binary,noise,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,20.0,0.7321308602452794,0.025261938107029785,20,0.005648741085071096,0.011822950968178293,0.7203079092771011,0.7439538112134577
cnn_lstm,binary,noise,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,35.0,0.7354934005171682,0.018802425113425843,20,0.004204350069546938,0.008799805828714986,0.7266935946884532,0.7442932063458831
cnn_lstm,binary,noise,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,50.0,0.7390951050955685,0.01869040208119078,20,0.004179300958034613,0.008747377435778135,0.7303477276597904,0.7478424825313467
cnn_lstm,binary,noise,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,75.0,0.7405845561227856,0.029726638193562083,20,0.006647078374334637,0.013912494929019671,0.7266720611937659,0.7544970510518053
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts,5.0,0.7370894827351079,0.016416826406832435,20,0.003670913982049094,0.007683311266092544,0.7294061714690153,0.7447727940012004
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts,10.0,0.734702901351891,0.01325348050591149,20,0.0029635683349686394,0.006202819811972142,0.7285000815399189,0.7409057211638631
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts,20.0,0.7291221336262212,0.021918071360878706,20,0.004901029749861611,0.010257973157831087,0.7188641604683902,0.7393801067840523
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts,35.0,0.6976185038106018,0.043327431876355745,20,0.00968830829660227,0.02027786231131214,0.6773406414992896,0.7178963661219139
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts,50.0,0.6707903656826342,0.04750767933339035,20,0.01062304004427227,0.022234278343604568,0.6485560873390296,0.6930246440262388
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts,75.0,0.569330433412954,0.09075654058399153,20,0.020293779414852352,0.04247536847014215,0.5268550649428119,0.6118058018830961
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.7337185810769173,0.014636479813058238,20,0.003272816381330163,0.006850083411785587,0.7268684976651317,0.740568664488703
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.7278561045476631,0.01999090546242562,20,0.004470102354575555,0.009356031753793854,0.7185000727938693,0.737212136301457
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.7307603745988344,0.015080539037420944,20,0.0033721110425012474,0.00705790952609099,0.7237024650727434,0.7378182841249253
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.7251641803674336,0.01670857485573264,20,0.0037361509184561928,0.007819853743228506,0.7173443266242051,0.732984034110662
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.6959110439828964,0.029092341275692605,20,0.006505245271707161,0.013615634833509001,0.6822954091493874,0.7095266788164054
cnn_lstm,binary,noise,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.5424456408127465,0.04345126834348092,20,0.009715998972460801,0.020335819561966867,0.5221098212507796,0.5627814603747133
cnn_lstm,binary,noise,FwdActDataPkts+IdleMean+InitFwdWinByts,5.0,0.7411672844598132,0.020062336193326275,20,0.004486074751573191,0.009389462364916468,0.7317778220948967,0.7505567468247296
cnn_lstm,binary,noise,FwdActDataPkts+IdleMean+InitFwdWinByts,10.0,0.7377920393923884,0.013352069704619506,20,0.0029856135499844753,0.006248960977284891,0.7315430784151035,0.7440410003696732
cnn_lstm,binary,noise,FwdActDataPkts+IdleMean+InitFwdWinByts,20.0,0.7444104884055882,0.010323806469566184,20,0.00230847330525021,0.004831690156848144,0.7395787982487401,0.7492421785624364
cnn_lstm,binary,noise,FwdActDataPkts+IdleMean+InitFwdWinByts,35.0,0.7475774045395946,0.009496910909503232,20,0.002123573836990858,0.0044446911221340145,0.7431327134174607,0.7520220956617286
cnn_lstm,binary,noise,FwdActDataPkts+IdleMean+InitFwdWinByts,50.0,0.7409101743406465,0.01480854705225729,20,0.003311291785685143,0.006930613358603646,0.7339795609820429,0.7478407876992502
cnn_lstm,binary,noise,FwdActDataPkts+IdleMean+InitFwdWinByts,75.0,0.7190913427726953,0.03166450678410751,20,0.007080398964326765,0.014819445347143596,0.7042718974255516,0.7339107881198389
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,5.0,0.7388107096563938,0.0206716295920728,20,0.004622316897357103,0.009674620453266398,0.7291360892031274,0.7484853301096602
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,10.0,0.7456203864629632,0.016961674913891608,20,0.0037927458119714525,0.007938308216712622,0.7376820782462506,0.7535586946796758
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,20.0,0.7380321777128727,0.020023613318489817,20,0.004477416053531338,0.00937133950163501,0.7286608382112376,0.7474035172145077
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,35.0,0.7446975257611571,0.010932502978962031,20,0.0024445819825178053,0.005116568892382919,0.7395809568687742,0.74981409465354
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,50.0,0.737335516629756,0.014189798509843362,20,0.0031729354055034975,0.006641030126802601,0.7306944865029534,0.7439765467565587
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,75.0,0.722308558051709,0.03751089870563466,20,0.008387691940290798,0.017555640991995337,0.7047529170597137,0.7398641990437044
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.7251183371702972,0.026383027475353163,20,0.005899424288713433,0.012347636943437842,0.7127707002268593,0.737465974113735
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.7215801190771637,0.025705748636711025,20,0.00574798013642084,0.01203066068978997,0.7095494583873737,0.7336107797669537
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.7343395507765094,0.012891892482177094,20,0.0028827147948766478,0.006033591407675537,0.7283059593688338,0.7403731421841849
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.7403735050014782,0.011291722912893518,20,0.0025249060016321843,0.005284688996536066,0.7350888160049421,0.7456581939980144
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.7163158614468377,0.01462609665933629,20,0.003270494637575853,0.006845223946259644,0.709470637500578,0.7231610853930973
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.6543973303116858,0.07521142832425848,20,0.016817786641789505,0.03520003198317216,0.6191972983285137,0.6895973622948579
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,5.0,0.7389177637915341,0.011176404104000377,20,0.002499119932055247,0.00523071813264289,0.7336870456588912,0.7441484819241769
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,10.0,0.7335862649990659,0.013331524897164644,20,0.0029810195913791034,0.006239345711418891,0.7273469192876469,0.7398256107104848
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,20.0,0.7343959656797808,0.012638273320105718,20,0.002826003826197834,0.005914893986081984,0.7284810716936988,0.7403108596658629
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,35.0,0.7297337591995026,0.020335769488162316,20,0.004547216295029704,0.0095174330860946,0.7202163261134079,0.7392511922855972
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,50.0,0.7206593906060348,0.023990744706654885,20,0.005364493599492357,0.011228014143456916,0.7094313764625779,0.7318874047494917
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,75.0,0.7273696458089048,0.021987135242407273,20,0.004916472903250398,0.010290296049349737,0.7170793497595551,0.7376599418582546
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,5.0,0.7256870436198253,0.018196976859691263,20,0.004068967724326031,0.00851644732362542,0.7171705962961998,0.7342034909434507
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,10.0,0.696566119601057,0.04589989500436662,20,0.010263528538986677,0.021481812115205282,0.6750843074858517,0.7180479317162622
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,20.0,0.6560794256806639,0.04940783461049603,20,0.011047927681013597,0.02312357838772486,0.6329558472929391,0.6792030040683887
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,35.0,0.5910687488136495,0.07025928622986134,20,0.015710454006058486,0.03288235814035579,0.5581863906732937,0.6239511069540052
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,50.0,0.5436506594063701,0.06767740619435761,20,0.015133128079144895,0.03167400108809207,0.5119766583182781,0.5753246604944622
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,75.0,0.5301938792742139,0.06425315333437381,20,0.014367441862437711,0.030071401418395042,0.5001224778558189,0.560265280692609
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.7271353743993462,0.020713680663839194,20,0.004631719802856741,0.009694300960658467,0.7174410734386877,0.7368296753600047
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.7112605090593362,0.035975338793436555,20,0.00804433030557094,0.01683697683116572,0.6944235322281705,0.7280974858905019
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.6951292243092791,0.040951662745353785,20,0.009157070169025672,0.01916596813167549,0.6759632561776037,0.7142951924409546
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.6546319738076843,0.06532205374720655,20,0.01460645526086487,0.03057166221062896,0.6240603115970553,0.6852036360183134
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.6034087248610335,0.05796011248015828,20,0.012960275148916784,0.027126167638433053,0.5762825572226005,0.6305348924994665
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.5286826434116076,0.02376581839537737,20,0.005314198547297877,0.011122745389396147,0.5175598980222115,0.5398053888010038
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,5.0,0.7407858210939317,0.0106513385712049,20,0.0023817117096579642,0.004984979898980057,0.7358008411949516,0.7457708009929117
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,10.0,0.7370886798271485,0.013707228453476826,20,0.0030650294605093493,0.0064151803883161895,0.7306734994388323,0.7435038602154648
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,20.0,0.734675643537605,0.021958102449163713,20,0.004909980973323468,0.01027670828385314,0.7243989352537518,0.7449523518214581
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,35.0,0.7294026308267709,0.03097288987955305,20,0.006925748723029588,0.014495758672088556,0.7149068721546824,0.7438983894988594
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,50.0,0.7110764322115599,0.03656061161040376,20,0.008175201285983086,0.01711089294119234,0.6939655392703675,0.7281873251527523
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,75.0,0.6997582304018143,0.04741813136217956,20,0.01060301650918482,0.02219236860301224,0.6775658617988021,0.7219505990048265
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,5.0,0.7316983914085501,0.021825511297131096,20,0.004880332690407474,0.01021465371453806,0.721483737694012,0.7419130451230882
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,10.0,0.7434531694554785,0.01380128850368014,20,0.0030860619271315145,0.006459201846879922,0.7369939676085986,0.7499123713023583
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,20.0,0.7412176851769702,0.011933135081164227,20,0.002668330122617068,0.005584879131739795,0.7356328060452304,0.74680256430871
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,35.0,0.7310448489615513,0.01854236182046389,20,0.004146198149395401,0.008678092461027789,0.7223667565005235,0.7397229414225791
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,50.0,0.7307742850105733,0.021671942982049,20,0.004845993771236107,0.010142781530710007,0.7206315034798633,0.7409170665412833
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,75.0,0.7232470373132718,0.01857706182006605,20,0.004153957305188365,0.008694332560744363,0.7145527047525274,0.7319413698740161
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.7245850167743794,0.014352130879665902,20,0.003209234026890681,0.006717004014507837,0.7178680127598716,0.7313020207888872
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.7254952669238633,0.016800101489224235,20,0.003756616895880084,0.007862689526273689,0.7176325773975897,0.733357956450137
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.7246654561029104,0.012300771730744514,20,0.0027505361765652473,0.005756938380071321,0.7189085177228391,0.7304223944829817
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.7138362916707923,0.015623496565018305,20,0.0034935200365615393,0.007312021471080696,0.7065242701997116,0.721148313141873
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.7184277038274278,0.013534091851233656,20,0.0030263149393084427,0.006334149964187791,0.71209355386324,0.7247618537916156
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.6780736427881127,0.04651320391375628,20,0.01040066858024683,0.02176884952038533,0.6563047932677273,0.699842492308498
cnn_lstm,multiclass,labels,Label+label_generic,5.0,0.6680055242533454,0.046048995676282276,20,0.010296868462776106,0.021551593377668696,0.6464539308756767,0.689557117631014
cnn_lstm,multiclass,labels,Label+label_generic,10.0,0.6452858812573683,0.04792839356270829,20,0.010717114605857905,0.022431178663911217,0.6228547025934571,0.6677170599212795
cnn_lstm,multiclass,labels,Label+label_generic,20.0,0.637817797158203,0.039890085254708385,20,0.008919694225778995,0.018669134572522332,0.6191486625856807,0.6564869317307253
cnn_lstm,multiclass,labels,Label+label_generic,35.0,0.6247426533819717,0.036557674776079484,20,0.008174544589864313,0.017109518460419307,0.6076331349215524,0.641852171842391
cnn_lstm,multiclass,labels,Label+label_generic,50.0,0.5490253913113907,0.09242749537979719,20,0.020667416265927427,0.04325739938705565,0.5057679919243351,0.5922827906984464
cnn_lstm,multiclass,labels,Label+label_generic,75.0,0.6236085938862114,0.05467364959043193,20,0.012225399706220932,0.025588055659876683,0.5980205382263347,0.649196649546088
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,5.0,0.6281948845066948,0.05717500628749449,20,0.012784720067281555,0.026758726629696906,0.6014361578769979,0.6549536111363917
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,10.0,0.6331126640175777,0.060791229511989495,20,0.013593332162459988,0.028451171195590867,0.6046614928219869,0.6615638352131685
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,20.0,0.6207567980770319,0.0594317212317345,20,0.013289336869397587,0.027814901734784358,0.5929418963422475,0.6485716998118163
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,35.0,0.6158682308279626,0.061869138731095646,20,0.013834359991209494,0.02895564823894539,0.5869125825890172,0.644823879066908
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,50.0,0.6310205540068416,0.055353240116808554,20,0.012377360767605232,0.025906113816687438,0.6051144401901543,0.656926667823529
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,75.0,0.6217509775459558,0.07101946113661407,20,0.015880434282687355,0.03323813094811499,0.5885128465978408,0.6549891084940708
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,5.0,0.6501941405923475,0.04892482516370107,20,0.010939923485332787,0.022897523008187905,0.6272966175841596,0.6730916636005354
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,10.0,0.6281891051348886,0.05026654021005649,20,0.011239940090341287,0.023525464979192612,0.604663640155696,0.6517145701140812
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,20.0,0.6568018354192042,0.03707348496894214,20,0.00828988325533713,0.01735092506165727,0.639450910357547,0.6741527604808615
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,35.0,0.6528717640681027,0.05343303968912971,20,0.011947990898933827,0.025007432353320053,0.6278643317147826,0.6778791964214227
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,50.0,0.6481478110742827,0.0547241191423827,20,0.01223668504111652,0.0256116761372752,0.6225361349370074,0.6737594872115579
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,75.0,0.5694275488228756,0.08377004648230622,20,0.018731551841275385,0.03920558858018563,0.53022196024269,0.6086331374030612
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.6151216136785053,0.07937314854823786,20,0.01774837557420486,0.03714777700348365,0.5779738366750216,0.652269390681989
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.6384620860033926,0.06432070001446627,20,0.014382545759271828,0.030103014237784147,0.6083590717656084,0.6685651002411768
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.6656560237620616,0.06525799194547728,20,0.014592130606522095,0.03054168036451845,0.6351143433975431,0.69619770412658
