model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,20.0,0.930943329005529,0.004897752245896064,20,0.0010951706958775864,0.0022922186101548745,0.9286511103953742,0.9332355476156838
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,35.0,0.9325442861576863,0.0027234025162895014,20,0.0006089713156517303,0.0012745916121037464,0.9312696945455825,0.93381887776979
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,50.0,0.930751300680907,0.0034599355028998397,20,0.0007736650982248962,0.0016192996606408747,0.929132001020266,0.9323706003415478
cnn_lstm,binary,noise,FwdActDataPkts+PSHFlagCnt+IdleMean,75.0,0.9258655548820094,0.011708275677563806,20,0.002618050031434008,0.005479641691435807,0.9203859131905736,0.9313451965734452
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.9277438948133918,0.007056783557567297,20,0.0015779447737223275,0.003302676367928707,0.9244412184454631,0.9310465711813205
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.9270275721010854,0.0065033912952437755,20,0.0014542025020445487,0.003043680816759988,0.9239838912843255,0.9300712529178454
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.9301100735624381,0.003096622183399166,20,0.0006924257702714356,0.0014492637930703163,0.9286608097693678,0.9315593373555084
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.9314836562355658,0.0026697833755142376,20,0.0005969817112848683,0.0012494970817610654,0.9302341591538048,0.9327331533173269
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.9255182333539267,0.0035993713079273616,20,0.0008048438920787908,0.001684557626164514,0.9238336757277622,0.9272027909800912
cnn_lstm,binary,noise,Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.9098547149702647,0.02016427399527126,20,0.0045088687370357814,0.009437170724785502,0.9004175442454793,0.9192918856950502
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,5.0,0.9312070661459764,0.0027362653613925455,20,0.000611847535255176,0.001280611608919519,0.9299264545370568,0.9324876777548959
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,10.0,0.9299424510675982,0.0032029754466181034,20,0.0007162070828900828,0.0014990386524265486,0.9284434124151717,0.9314414897200247
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,20.0,0.9301453638419611,0.0032023161286331247,20,0.0007160596549067627,0.001498730082111167,0.9286466337598499,0.9316440939240723
