model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,labels,Label+label_generic,5.0,0.7674687933186339,0.01219836305325824,20,0.002727636900130731,0.005709009643665334,0.7617597836749685,0.7731778029622993
cnn_lstm,binary,labels,Label+label_generic,10.0,0.7683712048963109,0.01426888175053668,20,0.003190618955710621,0.006678042222753448,0.7616931626735575,0.7750492471190644
cnn_lstm,binary,labels,Label+label_generic,20.0,0.7611518782900927,0.013079060800116032,20,0.0029245669030912237,0.006121188876896344,0.7550306894131963,0.7672730671669891
cnn_lstm,binary,labels,Label+label_generic,35.0,0.7625383688417119,0.012843231772919813,20,0.0028718339295033843,0.0060108174947165185,0.7565275513469953,0.7685491863364284
cnn_lstm,binary,labels,Label+label_generic,50.0,0.7453544415899497,0.03585623556768703,20,0.008017698014659395,0.016781234805663854,0.7285732067842858,0.7621356763956135
cnn_lstm,binary,labels,Label+label_generic,75.0,0.7596043217377069,0.012808277705713989,20,0.0028640179624671524,0.0059944584877012225,0.7536098632500057,0.7655987802254081
cnn_lstm,binary,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,5.0,0.7646101670648717,0.01926846199519624,20,0.004308559084313001,0.009017917803306548,0.7555922492615652,0.7736280848681782
cnn_lstm,binary,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,10.0,0.762532460298533,0.013469488427278235,20,0.0030118691745540864,0.0063039146310726,0.7562285456674605,0.7688363749296057
cnn_lstm,binary,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,20.0,0.7621318102931555,0.013568999144586497,20,0.0030341204473931906,0.006350487080366047,0.7557813232127895,0.7684822973735215
cnn_lstm,binary,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,35.0,0.7600021755689309,0.019307337333400825,20,0.004317251874200376,0.009036112021640742,0.7509660635472901,0.7690382875905717
cnn_lstm,binary,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,50.0,0.7573652307027985,0.013481019019410796,20,0.0030144474933370097,0.006309311114305191,0.7510559195884933,0.7636745418171037
cnn_lstm,binary,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,75.0,0.7516821378993334,0.014927299397817981,20,0.003337845617401268,0.006986191167122207,0.7446959467322112,0.7586683290664555
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts,5.0,0.7641221363415556,0.020142564782921802,20,0.004504014409580644,0.009427010500653926,0.7546951258409016,0.7735491468422095
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts,10.0,0.7616819237667464,0.023896554192828712,20,0.0053434319603172615,0.011183931626038172,0.7504979921407082,0.7728658553927845
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts,20.0,0.762218096727883,0.019792581744306273,20,0.004425755823049019,0.00926321339657924,0.7529548833313038,0.7714813101244622
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts,35.0,0.7545714792277346,0.03151618713382116,20,0.007047233682282836,0.014750029614054416,0.7398214496136801,0.7693215088417891
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts,50.0,0.7656743900980605,0.04158003724710791,20,0.00929757897915065,0.019460056451123357,0.7462143336469371,0.7851344465491839
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts,75.0,0.7326106522061372,0.045505507399509204,20,0.010175340789592226,0.021297233034418564,0.7113134191717186,0.7539078852405557
cnn_lstm,binary,missing,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.7567595628974331,0.016646786323667458,20,0.0037223345826634248,0.007790935820070461,0.7489686270773626,0.7645504987175036
